measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
44,Population,44735,Brent,3,Both,22,All ages,1,Number,2021,357151.355378486,423403.36038220883,291606.78797053586
44,Population,4626,South West England,3,Both,22,All ages,1,Number,2021,5662971.044024266,6458861.533660355,4871026.848816284
44,Population,135,Brazil,3,Both,22,All ages,1,Number,2021,220356039.81239462,250951727.29447562,188144907.54485232
44,Population,71,Australia,3,Both,22,All ages,1,Number,2021,25791946.413043674,27547911.797256637,24001015.462653127
44,Population,44639,Middle SDI,3,Both,22,All ages,1,Number,2021,2448543920.678546,2542109614.7260003,2353584070.3334107
44,Population,35434,Saitama,3,Both,22,All ages,1,Number,2021,7454818.716765801,8250008.787614163,6719960.582214828
44,Population,132,Panama,3,Both,22,All ages,1,Number,2021,4292001.10539647,4867069.292477211,3695473.4304419765
44,Population,4732,East Kalimantan,3,Both,22,All ages,1,Number,2021,3859230.848466767,4289936.026087475,3432117.830083729
44,Population,567,Utah,3,Both,22,All ages,1,Number,2021,3328169.6285844506,3661648.671644627,2976165.76936125
44,Population,210,Liberia,3,Both,22,All ages,1,Number,2021,5459481.26411223,6313008.008942367,4606604.695408734
44,Population,561,Pennsylvania,3,Both,22,All ages,1,Number,2021,12976162.77643025,14318158.186676702,11679063.920611968
44,Population,208,Guinea,3,Both,22,All ages,1,Number,2021,13429750.833634403,14955042.505403062,11962021.094661621
44,Population,53621,Sindh,3,Both,22,All ages,1,Number,2021,52622051.61872593,59306325.077964984,46003951.4530213
44,Population,57,Belarus,3,Both,22,All ages,1,Number,2021,9324657.46768948,10621558.949765274,8020721.155037568
44,Population,44859,Harari,3,Both,22,All ages,1,Number,2021,266664.0349932416,331852.5229272915,206507.89940461022
44,Population,35627,Kakamega,3,Both,22,All ages,1,Number,2021,1930584.8598836614,2167600.166407835,1709477.4269391312
44,Population,44853,Afar,3,Both,22,All ages,1,Number,2021,1784212.601198506,2202534.902237907,1413070.0827929948
44,Population,44724,Southend-on-Sea,3,Both,22,All ages,1,Number,2021,192604.90839614003,231605.39431115656,156300.0086083007
44,Population,35637,Lamu,3,Both,22,All ages,1,Number,2021,151519.26124906068,174302.42557355674,130546.48469828824
44,Population,66,Brunei Darussalam,3,Both,22,All ages,1,Number,2021,451135.751327325,509670.0339010918,393807.0971892489
44,Population,4738,West Sulawesi,3,Both,22,All ages,1,Number,2021,1459856.138610456,1632699.4321747462,1303301.154099683
44,Population,207,Ghana,3,Both,22,All ages,1,Number,2021,34245939.473339796,38853934.173341826,29711006.032713152
44,Population,35449,Kyōto,3,Both,22,All ages,1,Number,2021,2606655.999875336,2908581.549082915,2329931.240038464
44,Population,44652,South Tyneside,3,Both,22,All ages,1,Number,2021,147947.51546812107,178350.3109115135,118894.59333217403
44,Population,4737,Gorontalo,3,Both,22,All ages,1,Number,2021,1210094.6180870826,1334741.691814698,1085413.262027155
44,Population,125,Colombia,3,Both,22,All ages,1,Number,2021,49060425.68632399,53498002.264875434,44536606.35098575
44,Population,568,Vermont,3,Both,22,All ages,1,Number,2021,641768.5112936621,713795.1047137339,575253.6178977642
44,Population,44717,Central Bedfordshire,3,Both,22,All ages,1,Number,2021,282002.96226502035,340602.57479734306,228554.27904782782
44,Population,44865,Ardebil,3,Both,22,All ages,1,Number,2021,1301501.2326335432,1482641.8539302687,1127174.146759379
44,Population,4731,South Kalimantan,3,Both,22,All ages,1,Number,2021,4113199.315328742,4573443.70670901,3650153.7058494533
44,Population,4864,Nagaland,3,Both,22,All ages,1,Number,2021,1866807.9330433744,2218603.690045986,1535008.2418176383
44,Population,35436,Tōkyō,3,Both,22,All ages,1,Number,2021,14302809.541746119,15775993.757968163,12847312.454025483
44,Population,44663,Wirral,3,Both,22,All ages,1,Number,2021,331713.4686306733,395642.53506421077,272435.9038968825
44,Population,44726,Luton,3,Both,22,All ages,1,Number,2021,225466.83427056158,277025.44109384826,185171.52679277275
44,Population,4736,Southeast Sulawesi,3,Both,22,All ages,1,Number,2021,2672724.6338570444,2956194.324873342,2369845.0821055006
44,Population,44785,Gloucestershire,3,Both,22,All ages,1,Number,2021,634687.1540711059,756276.2966488894,523207.25077843113
44,Population,35636,Laikipia,3,Both,22,All ages,1,Number,2021,538260.8561642721,609849.633844138,471295.42381553527
44,Population,44662,Bolton,3,Both,22,All ages,1,Number,2021,300060.5859792939,358065.01237038645,247857.37772487837
44,Population,44739,Sutton,3,Both,22,All ages,1,Number,2021,204928.59966097664,243003.02495356766,168491.16326165825
44,Population,35631,Kirinyaga,3,Both,22,All ages,1,Number,2021,620022.4579946805,712868.2094447935,539483.0202401719
44,Population,44864,Alborz,3,Both,22,All ages,1,Number,2021,2980724.4391910993,3426242.2126985462,2534490.2453948846
44,Population,136,Paraguay,3,Both,22,All ages,1,Number,2021,7168840.81597591,8461246.842206737,5861334.229514281
44,Population,571,West Virginia,3,Both,22,All ages,1,Number,2021,1777610.436900445,1973123.3107448625,1593908.5142165762
44,Population,35638,Machakos,3,Both,22,All ages,1,Number,2021,1510856.3368026162,1712041.6009011166,1325563.8444799366
44,Population,211,Mali,3,Both,22,All ages,1,Number,2021,24104148.76517388,27474125.781874143,20612795.036742404
44,Population,44857,Benishangul-Gumuz,3,Both,22,All ages,1,Number,2021,1147996.3553218525,1410821.8199017486,906353.1005192746
44,Population,44656,Stockport,3,Both,22,All ages,1,Number,2021,290407.43980623374,345675.4850154897,240089.64741877496
44,Population,4869,Sikkim,3,Both,22,All ages,1,Number,2021,686661.8939710754,822326.5644502061,562824.4015252347
44,Population,139,Algeria,3,Both,22,All ages,1,Number,2021,44197950.69413077,50960850.021555044,37361433.257975526
44,Population,61,Republic of Moldova,3,Both,22,All ages,1,Number,2021,3593444.2054054877,4191588.1128126346,2972774.5249712276
44,Population,4741,West Papua,3,Both,22,All ages,1,Number,2021,1190727.496445946,1321395.785710301,1066444.2952789923
44,Population,44728,Kensington and Chelsea,3,Both,22,All ages,1,Number,2021,153463.07290877687,182170.47948082362,125860.72707078168
44,Population,44645,Stockton-on-Tees,3,Both,22,All ages,1,Number,2021,199647.49930780806,239259.52585268338,163744.88055629467
44,Population,35440,Ishikawa,3,Both,22,All ages,1,Number,2021,1145151.9724612094,1269467.6888851346,1024402.3582786307
44,Population,35641,Marsabit,3,Both,22,All ages,1,Number,2021,499904.53132706875,568881.5104775093,438210.09459842334
44,Population,70,Australasia,3,Both,22,All ages,1,Number,2021,30961459.948692974,32748206.93786036,29168598.87323848
44,Population,4742,Papua,3,Both,22,All ages,1,Number,2021,4857923.897612631,5406612.0505978055,4314395.245382592
44,Population,35438,Niigata,3,Both,22,All ages,1,Number,2021,2212807.371423389,2452924.701633665,1967719.7570656305
44,Population,565,Tennessee,3,Both,22,All ages,1,Number,2021,6948923.196765064,7695259.391866676,6247094.91065807
44,Population,35453,Wakayama,3,Both,22,All ages,1,Number,2021,926701.7963606806,1034234.7292858606,827166.160068485
44,Population,4740,North Maluku,3,Both,22,All ages,1,Number,2021,1321212.6306845117,1469929.082887541,1176680.4131187769
44,Population,44869,Chahar Mahaal and Bakhtiari,3,Both,22,All ages,1,Number,2021,1023950.5867098183,1180042.0042246163,878432.8342594329
44,Population,572,Wisconsin,3,Both,22,All ages,1,Number,2021,5895321.499642171,6523300.00610748,5274058.185081445
44,Population,129,Honduras,3,Both,22,All ages,1,Number,2021,10110155.809351342,11286342.373736745,8912380.645508867
44,Population,44721,Cambridgeshire,3,Both,22,All ages,1,Number,2021,689864.6811731802,824640.6384340972,567222.5909075079
44,Population,44667,Oldham,3,Both,22,All ages,1,Number,2021,238944.27315200111,285783.71508477157,195002.0374055162
44,Population,44730,Westminster,3,Both,22,All ages,1,Number,2021,232989.87909950444,276600.72225071746,191992.05103553733
44,Population,44666,Warrington,3,Both,22,All ages,1,Number,2021,214401.88528590408,259684.49254768706,177668.76714702768
44,Population,44743,Hammersmith and Fulham,3,Both,22,All ages,1,Number,2021,192090.68769265673,229308.53307624513,156976.68348836954
44,Population,44868,Bushehr,3,Both,22,All ages,1,Number,2021,1276288.771294415,1457863.1313933886,1111411.3549773998
44,Population,4735,South Sulawesi,3,Both,22,All ages,1,Number,2021,9414167.90448205,10492780.032072604,8384375.702666843
44,Population,4619,North West England,3,Both,22,All ages,1,Number,2021,7449814.683749047,8532052.446972689,6437124.582911815
44,Population,44789,"Bristol, City of",3,Both,22,All ages,1,Number,2021,473038.5434952807,562381.9121074581,385732.08830466657
44,Population,35640,Mandera,3,Both,22,All ages,1,Number,2021,872306.2680792089,995223.7166044367,760189.9252796127
44,Population,44660,Lancashire,3,Both,22,All ages,1,Number,2021,1208513.2140344847,1436637.7387654393,1007699.9369838145
44,Population,35635,Kwale,3,Both,22,All ages,1,Number,2021,930383.6228020367,1067054.933839132,812130.6551120532
44,Population,140,Bahrain,3,Both,22,All ages,1,Number,2021,1529596.6255871265,1647048.0799198893,1421377.2969489815
44,Population,44732,Bexley,3,Both,22,All ages,1,Number,2021,253414.2481186463,305663.3822978545,209202.20304077902
44,Population,44861,Addis Ababa,3,Both,22,All ages,1,Number,2021,3434674.6686206474,4245007.555175233,2702683.051221523
44,Population,569,Virginia,3,Both,22,All ages,1,Number,2021,8655256.66154277,9637157.880521676,7782180.188064875
44,Population,35457,Hiroshima,3,Both,22,All ages,1,Number,2021,2829455.4415593124,3133352.3554495904,2533770.6196382553
44,Population,4873,Uttar Pradesh,3,Both,22,All ages,1,Number,2021,250502544.81955108,292360459.51751536,208741709.17292663
44,Population,35439,Toyama,3,Both,22,All ages,1,Number,2021,1044606.4524629221,1157497.6679273508,932769.2151557554
44,Population,65,High-income Asia Pacific,3,Both,22,All ages,1,Number,2021,185446361.35269645,196124966.18815976,175178187.53424358
44,Population,44873,Hamadan,3,Both,22,All ages,1,Number,2021,1740212.8569402886,1990722.99382948,1493127.0442634106
44,Population,60132,Vestland,3,Both,22,All ages,1,Number,2021,647420.199046972,730944.0300931827,567698.7787880166
44,Population,35642,Meru,3,Both,22,All ages,1,Number,2021,1567404.8506598645,1766554.7238393568,1375008.753199667
44,Population,44671,Liverpool,3,Both,22,All ages,1,Number,2021,496987.793619071,591832.1253288711,405636.1618223041
44,Population,35444,Gifu,3,Both,22,All ages,1,Number,2021,1997588.054446261,2221966.868678098,1787908.357804929
44,Population,35645,Murang'a,3,Both,22,All ages,1,Number,2021,1048513.7344157238,1197873.7979792336,912757.1835950355
44,Population,35442,Yamanashi,3,Both,22,All ages,1,Number,2021,817372.8654761292,905996.8316631,735378.3663384283
44,Population,44872,Golestan,3,Both,22,All ages,1,Number,2021,1981138.1820949095,2276081.896504447,1708154.0798071183
44,Population,4749,England,3,Both,22,All ages,1,Number,2021,57250351.559745446,60933747.7890909,53397428.11490301
44,Population,4620,Yorkshire and the Humber,3,Both,22,All ages,1,Number,2021,5646976.430563217,6442035.324505733,4881935.836933935
44,Population,44725,Peterborough,3,Both,22,All ages,1,Number,2021,218890.0073233694,262651.5985030109,178982.07654924644
44,Population,44649,County Durham,3,Both,22,All ages,1,Number,2021,533295.773789587,636308.4832832976,436091.2603655834
44,Population,44734,Merton,3,Both,22,All ages,1,Number,2021,211460.9750161936,249915.9728532159,173427.98869008987
44,Population,44670,Halton,3,Both,22,All ages,1,Number,2021,134672.33829935297,161593.2694136509,109380.06071854268
44,Population,44747,Waltham Forest,3,Both,22,All ages,1,Number,2021,308192.82782936364,365057.7242458498,254187.7933695725
44,Population,44664,Bury,3,Both,22,All ages,1,Number,2021,194281.2259976041,234509.16706138843,158194.06723503
44,Population,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,1,Number,2021,26628840.09089164,30072907.258645076,22960496.63024296
44,Population,35644,Mombasa,3,Both,22,All ages,1,Number,2021,1234167.184237659,1389448.1124908996,1080200.7674908566
44,Population,4623,East of England,3,Both,22,All ages,1,Number,2021,6369741.449166919,7264497.816766755,5478421.699035414
44,Population,4745,League of Arab States,3,Both,22,All ages,1,Number,2021,450234685.2505012,470060779.0626312,429034928.90738946
44,Population,4920,Rogaland,3,Both,22,All ages,1,Number,2021,485794.93445090286,550070.0788042468,427300.3069936651
44,Population,35639,Makueni,3,Both,22,All ages,1,Number,2021,1010563.2179891585,1146648.5813813058,878881.3035193074
44,Population,44736,Hillingdon,3,Both,22,All ages,1,Number,2021,314657.6029881078,372792.4676955117,260175.74540342187
44,Population,60134,Vestfold og Telemark,3,Both,22,All ages,1,Number,2021,427090.7376700523,484576.6968562605,372490.54446411505
44,Population,35446,Aichi,3,Both,22,All ages,1,Number,2021,7643014.134381465,8416068.573877038,6853939.870777129
44,Population,35649,Narok,3,Both,22,All ages,1,Number,2021,1230097.0886666195,1393943.734576856,1088865.0151503321
44,Population,573,Wyoming,3,Both,22,All ages,1,Number,2021,575832.2816334734,641200.985298496,512823.29548941774
44,Population,35461,Ehime,3,Both,22,All ages,1,Number,2021,1347096.5984973367,1496253.6853556945,1215040.9555084337
44,Population,44876,Isfahan,3,Both,22,All ages,1,Number,2021,5392635.668243877,6177593.843574155,4679134.809081523
44,Population,69,Singapore,3,Both,22,All ages,1,Number,2021,5727285.71483976,6195767.877559208,5261603.787675657
44,Population,44675,Knowsley,3,Both,22,All ages,1,Number,2021,146593.50222992455,174076.1495193581,118326.36471797986
44,Population,44653,Sunderland,3,Both,22,All ages,1,Number,2021,271447.09780202457,325809.8854795242,223668.48568557692
44,Population,44877,Kerman,3,Both,22,All ages,1,Number,2021,3423425.7242868403,3901287.9601406096,2991094.908671968
44,Population,44738,Kingston upon Thames,3,Both,22,All ages,1,Number,2021,172608.14822970476,205004.0733835869,141535.29247624063
44,Population,35448,Shiga,3,Both,22,All ages,1,Number,2021,1431987.856742757,1591814.1667508464,1288475.789968013
44,Population,4739,Maluku,3,Both,22,All ages,1,Number,2021,1938614.4687808088,2142187.0640012324,1719968.400804505
44,Population,35443,Nagano,3,Both,22,All ages,1,Number,2021,2069520.2350336458,2291685.0416426496,1850002.7743237584
44,Population,137,North Africa and Middle East,3,Both,22,All ages,1,Number,2021,623000063.9149245,646199540.9244655,599577886.5805889
44,Population,4624,Greater London,3,Both,22,All ages,1,Number,2021,9205252.632941542,10427715.264581488,7987053.043586897
44,Population,44729,Barnet,3,Both,22,All ages,1,Number,2021,401467.1817128794,479061.55838973855,332133.6023083525
44,Population,44668,Rochdale,3,Both,22,All ages,1,Number,2021,223189.87833716773,269007.80967063375,180572.75832972262
44,Population,4636,Wales,3,Both,22,All ages,1,Number,2021,3152120.0612816964,3366019.1834065723,2941693.2622192386
44,Population,4944,Stockholm,3,Both,22,All ages,1,Number,2021,2366156.1378425746,2703753.649134718,2040059.7465097017
44,Population,44674,Blackburn with Darwen,3,Both,22,All ages,1,Number,2021,159269.66087421533,193557.16596644875,131427.3995600041
44,Population,44751,Hounslow,3,Both,22,All ages,1,Number,2021,299204.44501296815,352581.24628060777,248718.3696521563
44,Population,44866,East Azarbayejan,3,Both,22,All ages,1,Number,2021,4128687.236029018,4702246.951363658,3564320.920148977
44,Population,44854,Amhara,3,Both,22,All ages,1,Number,2021,22863267.758343346,27905604.754071716,18512917.925926074
44,Population,35648,Nandi,3,Both,22,All ages,1,Number,2021,951848.42346016,1071155.8974902541,841606.1231085374
44,Population,44880,Khorasan-e-Razavi,3,Both,22,All ages,1,Number,2021,6888157.673069958,7885977.720359176,6018313.369872607
44,Population,35643,Migori,3,Both,22,All ages,1,Number,2021,1200410.1332722397,1358756.5453106351,1055132.8933536012
44,Population,60133,Agder,3,Both,22,All ages,1,Number,2021,308507.3403431018,350349.5715586788,270184.2331464475
44,Population,44679,East Riding of Yorkshire,3,Both,22,All ages,1,Number,2021,350818.01238500106,422638.99234842486,285262.45757713163
44,Population,35646,Nairobi,3,Both,22,All ages,1,Number,2021,4561019.276557826,5047410.286375159,4059327.2486938518
44,Population,44740,Harrow,3,Both,22,All ages,1,Number,2021,281341.3815879844,333965.29128241964,228995.4417444282
44,Population,35452,Nara,3,Both,22,All ages,1,Number,2021,1336559.367138353,1482671.1064122666,1197498.564214634
44,Population,35450,Ōsaka,3,Both,22,All ages,1,Number,2021,8955649.058143035,9925856.03967541,8033580.802839821
44,Population,35653,Samburu,3,Both,22,All ages,1,Number,2021,337172.82059274125,383684.2087248485,296734.4733361418
44,Population,4621,East Midlands,3,Both,22,All ages,1,Number,2021,4902858.457744601,5615408.601439144,4208047.682304298
44,Population,44672,Tameside,3,Both,22,All ages,1,Number,2021,234555.58911077597,284402.5234302385,191935.08106859718
44,Population,44657,Trafford,3,Both,22,All ages,1,Number,2021,249212.91972928026,300138.1757250816,202092.9430663341
44,Population,44742,Croydon,3,Both,22,All ages,1,Number,2021,405319.3946720948,475309.61772497883,332822.4097928857
44,Population,44678,North Yorkshire,3,Both,22,All ages,1,Number,2021,627930.5000684449,744463.673646072,513808.4702687526
44,Population,35447,Mie,3,Both,22,All ages,1,Number,2021,1790107.867017123,1989919.9594186007,1596588.807706918
44,Population,44683,North Lincolnshire,3,Both,22,All ages,1,Number,2021,183393.867378073,220720.61690878836,149165.14755961054
44,Population,141,Egypt,3,Both,22,All ages,1,Number,2021,105627445.13524412,115666234.39477098,95744596.69038205
44,Population,44733,Redbridge,3,Both,22,All ages,1,Number,2021,334224.3484958262,398401.2294107688,275677.2610742964
44,Population,44870,Fars,3,Both,22,All ages,1,Number,2021,5104245.600264875,5833580.9246849725,4427659.88062902
44,Population,35652,Nyeri,3,Both,22,All ages,1,Number,2021,740195.1734418187,842232.579667235,643835.8792757718
44,Population,44858,"Southern Nations, Nationalities, and Peoples",3,Both,22,All ages,1,Number,2021,23543183.801956818,28497808.63637134,18916156.16314816
44,Population,35647,Nakuru,3,Both,22,All ages,1,Number,2021,2239613.0773740066,2517322.0188496695,1997744.877562893
44,Population,44744,Ealing,3,Both,22,All ages,1,Number,2021,373304.4513813015,444979.45056885376,309483.1910175112
44,Population,4625,South East England,3,Both,22,All ages,1,Number,2021,9319411.687029503,10701602.52355707,8037158.3347328445
44,Population,35657,TharakaNithi,3,Both,22,All ages,1,Number,2021,475889.0200502668,539898.7621727148,412190.6243001451
44,Population,44676,Blackpool,3,Both,22,All ages,1,Number,2021,145525.23283107954,175742.82201763758,118573.36988154746
44,Population,4743,European Union,3,Both,22,All ages,1,Number,2021,446525211.9583487,459437721.3972611,431413074.50436574
44,Population,35456,Okayama,3,Both,22,All ages,1,Number,2021,1908404.5414494618,2115882.7496367907,1718674.9195583684
44,Population,35454,Tottori,3,Both,22,All ages,1,Number,2021,557451.3437079873,623989.2418914167,498479.6285422628
44,Population,44874,Hormozgan,3,Both,22,All ages,1,Number,2021,1976016.889101536,2262365.3729087575,1682363.3934015285
44,Population,35451,Hyōgo,3,Both,22,All ages,1,Number,2021,5525404.956572287,6122346.018865251,4959925.93208925
44,Population,44737,Havering,3,Both,22,All ages,1,Number,2021,262573.35772349674,316307.97027701465,217600.3673781407
44,Population,35656,TanaRiver,3,Both,22,All ages,1,Number,2021,340063.12156180746,388998.04682010756,296311.90159899404
44,Population,44661,Cumbria,3,Both,22,All ages,1,Number,2021,511355.45497752813,609494.5126531016,420760.5228676211
44,Population,60136,Viken,3,Both,22,All ages,1,Number,2021,1228137.3203574102,1379809.0091575151,1091536.750009296
44,Population,44746,Wandsworth,3,Both,22,All ages,1,Number,2021,344486.8558117492,408385.2749475363,285307.9539006114
44,Population,44682,Calderdale,3,Both,22,All ages,1,Number,2021,219488.64963655698,266155.29405562824,179386.43104548342
44,Population,44862,Dire Dawa,3,Both,22,All ages,1,Number,2021,504848.0641927402,623208.7409708276,396090.7209878261
44,Population,35651,Nyandarua,3,Both,22,All ages,1,Number,2021,619635.6873821884,710087.9690123182,541226.3081581767
44,Population,35650,Nyamira,3,Both,22,All ages,1,Number,2021,617510.6934331394,703282.49859916,538486.6842801366
44,Population,44680,York,3,Both,22,All ages,1,Number,2021,209629.62021828926,248564.72028895453,172555.27555752627
44,Population,44534,Commonwealth,3,Both,22,All ages,1,Number,2021,2640347357.408413,2828391176.056158,2460493623.550688
44,Population,44748,Camden,3,Both,22,All ages,1,Number,2021,232975.02666890708,278275.451121951,190535.8399221616
44,Population,35458,Yamaguchi,3,Both,22,All ages,1,Number,2021,1349384.1904901506,1498561.2596338354,1200097.517101726
44,Population,44878,Kermanshah,3,Both,22,All ages,1,Number,2021,1998424.9046021947,2275278.714040038,1726294.0187852897
44,Population,44665,St Helens,3,Both,22,All ages,1,Number,2021,176313.97674225655,210802.08013569162,145279.49184053455
44,Population,44750,Lewisham,3,Both,22,All ages,1,Number,2021,305549.9286305703,363622.0923207652,251272.38470885367
44,Population,35460,Kagawa,3,Both,22,All ages,1,Number,2021,961557.3766992124,1067665.3496542259,853987.2026953363
44,Population,35655,TaitaTaveta,3,Both,22,All ages,1,Number,2021,352898.34261959215,403705.8346747599,305486.13201629085
44,Population,35455,Shimane,3,Both,22,All ages,1,Number,2021,679793.7505342922,756241.6020061525,604350.3184094328
44,Population,44741,Enfield,3,Both,22,All ages,1,Number,2021,359088.52985389804,428888.7780635885,296360.0837627282
44,Population,44535,Commonwealth High Income,3,Both,22,All ages,1,Number,2021,146591072.05496338,151693485.0286871,140952800.5745353
44,Population,44684,Bradford,3,Both,22,All ages,1,Number,2021,584439.8261245255,703466.4536439063,479898.96952091827
44,Population,44538,Other Union Territories,3,Both,22,All ages,1,Number,2021,3890217.27625525,4643458.238720864,3206908.9563532216
44,Population,44867,West Azarbayejan,3,Both,22,All ages,1,Number,2021,3512947.443598358,4041951.5793746356,3045213.0968007236
44,Population,44752,Southwark,3,Both,22,All ages,1,Number,2021,317185.03493609716,376754.352418656,261818.38145445226
44,Population,60135,Innlandet,3,Both,22,All ages,1,Number,2021,388380.30850918964,441194.07460912486,339275.2295420231
44,Population,35462,Kōchi,3,Both,22,All ages,1,Number,2021,695623.895207781,774911.4872077781,622928.2046685235
44,Population,35654,Siaya,3,Both,22,All ages,1,Number,2021,1056357.4046651127,1204370.949465303,917947.3614098678
44,Population,44745,Greenwich,3,Both,22,All ages,1,Number,2021,304425.7078212217,361257.87438920146,251599.24257435772
44,Population,44669,Wigan,3,Both,22,All ages,1,Number,2021,339031.56762461545,405958.3345915589,277705.87382377154
44,Population,35459,Tokushima,3,Both,22,All ages,1,Number,2021,723183.7851606918,800965.3096944769,648404.8560606403
44,Population,44536,Commonwealth Middle Income,3,Both,22,All ages,1,Number,2021,2104637078.207834,2288836935.0169106,1925307233.4852376
44,Population,44871,Gilan,3,Both,22,All ages,1,Number,2021,2613607.1713545485,2972628.7111653183,2262856.6737782354
44,Population,35463,Fukuoka,3,Both,22,All ages,1,Number,2021,5207831.699895835,5766518.173929292,4642125.605958762
44,Population,44749,Lambeth,3,Both,22,All ages,1,Number,2021,329418.1364732586,392810.44360122544,268012.66265154956
44,Population,44673,Salford,3,Both,22,All ages,1,Number,2021,263943.9079381321,313471.2137132225,216882.63086339174
44,Population,44875,Ilam,3,Both,22,All ages,1,Number,2021,611640.035956158,699010.0503059911,529099.373856648
44,Population,44677,Manchester,3,Both,22,All ages,1,Number,2021,594765.123089493,719109.2878671718,492492.83978302556
44,Population,44753,Newham,3,Both,22,All ages,1,Number,2021,375418.764208084,450664.76959656127,311103.87963167694
44,Population,44879,North Khorasan,3,Both,22,All ages,1,Number,2021,872550.1841936117,1002505.8134903576,752215.887406426
44,Population,44537,Commonwealth Low Income,3,Both,22,All ages,1,Number,2021,389119207.1456157,412374334.6317102,364768489.6363882
44,Population,44681,North East Lincolnshire,3,Both,22,All ages,1,Number,2021,165025.54701758546,197046.1278073893,135385.25984726223
